9.7760742520482824e-01,2.1043697912768605e-01
1.0000000000000000e+00,0.0000000000000000e+00
9.7760742520482824e-01,-2.1043697912768605e-01
9.4629666391357270e-01,3.2329958840994977e-01
9.4629666391357270e-01,-3.2329958840994977e-01
8.7073996007209609e-01,4.9174375637484696e-01
8.7073996007209609e-01,-4.9174375637484696e-01
6.1675044764518161e-01,7.8715874214129644e-01
9.9346099066240690e-01,-1.1417206327324232e-01
9.9777662633300468e-01,-6.6646859967499125e-02
6.6554309682991541e-01,-7.4635942163413849e-01
7.6370622673009836e-01,6.4556393893531228e-01
9.9346099066240690e-01,1.1417206327324232e-01
9.9777662633300468e-01,6.6646859967499125e-02
7.6370622673009836e-01,-6.4556393893531228e-01
3.4442824544729506e-01,9.3881264570631873e-01
3.4442824544729506e-01,-9.3881264570631873e-01
0.0000000000000000e+00,1.0000000000000000e+00
0.0000000000000000e+00,-1.0000000000000000e+00
-3.4442824536575534e-01,9.3881264573623358e-01
-3.4442824536575534e-01,-9.3881264573623358e-01
-6.1675044764549602e-01,7.8715874214105030e-01
-9.0563740508385382e-01,4.2405293362148044e-01
-7.6169585176527188e-01,6.4793474162416764e-01
-6.1675044764549602e-01,-7.8715874214105030e-01
-9.0563740508385382e-01,-4.2405293362148044e-01
-7.6169585176527188e-01,-6.4793474162416764e-01
-9.7008260719985906e-01,2.4277507122504144e-01
-9.9710795435671729e-01,7.5998206285166445e-02
-1.0000000000000000e+00,0.0000000000000000e+00
-9.7008260719985906e-01,-2.4277507122504144e-01
-9.9710795435671729e-01,-7.5998206285166445e-02
