7.5075963296057484e+00, -2.9045412673117422e+01
1.3855943229786719e+01, -2.6608510616209387e+01
-6.9448554938071174e+00, -2.9185081500145536e+01
-3.5000000000000049e+00, -2.9795133830879163e+01
-7.5536558338153370e-01, -2.9795133830879159e+01
3.4999999999999938e+00, -2.9795133830879166e+01
1.1347227552769315e+01, -2.7571516338745887e+01
1.6812209844062792e+01, -2.4846520886417846e+01
1.8474925887495576e+01, -2.3636351525807569e+01
2.0052331149877467e+01, -2.2313762915645892e+01
2.1537362691839562e+01, -2.0884013222562309e+01
2.2923175500330959e+01, -1.9352726551600590e+01
2.4203151302047541e+01, -1.7725898201507153e+01
2.5370909709102488e+01, -1.6009901328008525e+01
2.6420322013998398e+01, -1.4211494807958513e+01
2.7345527971777646e+01, -1.2337832060160581e+01
2.8140955927568530e+01, -1.0396470530071522e+01
2.7496839641900205e+01, 1.1996824984454236e+01
2.6542002661933665e+01, 1.3982921536428156e+01
-2.6405004315889943e+01, -1.4239934939382039e+01
-2.5283679746350668e+01, -1.6147307468552668e+01
-2.4034224491963155e+01, -1.7954276734803852e+01
-2.2665883982049507e+01, -1.9653439986736963e+01
-2.1188129760406579e+01, -2.1238247509061878e+01
-1.9610588447334347e+01, -2.2702969425810291e+01
-1.7942980096329755e+01, -2.4042659280177684e+01
-1.6195065337696093e+01, -2.5253115821770479e+01
-1.4376600587246950e+01, -2.6330844186139775e+01
-1.2497300534740747e+01, -2.7273017422800297e+01
-1.0566807103302089e+01, -2.8077439121857331e+01
-8.5946640782956063e+00, -2.8742507708640439e+01
2.8676763680325834e+01, -8.8115392992793957e+00
2.9217475039173440e+01, -6.8072867087612083e+00
2.9619828196483947e+01, -4.7608589152351968e+00
2.9879963102477621e+01, -2.6810082048691837e+00
2.9994452947029703e+01, -5.7688162427061673e-01
2.9960345411743674e+01, 1.5419801584358359e+00
2.9775208291003040e+01, 3.6656474499580276e+00
2.9437179484718158e+01, 5.7838105073116211e+00
2.8945021234670438e+01, 7.8857939184635919e+00
2.8298178309979782e+01, 9.9605775101943710e+00
2.7839831912339786e+01, 1.1177824434686160e+01
2.6957600385088501e+01, 1.3163881702517543e+01
2.5926750492850449e+01, 1.5093164309762182e+01
2.4749849557925309e+01, 1.6954201451559562e+01
2.3430391762419937e+01, 1.8735440797043552e+01
2.1972849942551992e+01, 2.0425324119878560e+01
2.0382722297066426e+01, 2.2012374514365124e+01
1.8666571796717349e+01, 2.3485295343214151e+01
1.6832055865425048e+01, 2.4833080665580145e+01
1.4887943753547926e+01, 2.6045136413372717e+01
1.2844118966801625e+01, 2.7111411028691350e+01
1.0711564178109622e+01, 2.8022533662362488e+01
8.5023262591564475e+00, 2.8769957389312534e+01
6.2294594431628676e+00, 2.9346104256715044e+01
3.9069451808280289e+00, 2.9744508389852484e+01
1.5495879752991282e+00, 2.9959952888928385e+01
-2.6269266306046713e+01, 1.4488811122448897e+01
-2.7330166030997656e+01, 1.2371823823434513e+01
-2.8217170138212762e+01, 1.0187801990181871e+01
-2.8926877606310853e+01, 7.9520910425819293e+00
-2.9457386200869301e+01, 5.6799998426791172e+00
-2.9808231668937211e+01, 3.3866391557071305e+00
-2.9980308793260498e+01, 1.0867771900197756e+00
-2.9975778312292384e+01, -1.2052860956227176e+00
-2.9797963685687602e+01, -3.4758251087249659e+00
-2.9451241480349793e+01, -5.7117751414182694e+00
-2.8940928810850494e+01, -7.9007999319868700e+00
-2.8273170833462629e+01, -1.0031341436808850e+01
-2.7454830806199745e+01, -1.2092653364871806e+01
9.7616478574501979e+00, 2.8367414952849298e+01
7.5599622363475527e+00, 2.9031826862686387e+01
5.3031283941781009e+00, 2.9527560502602686e+01
3.0047684194305311e+00, 2.9849143484287669e+01
6.7918552092304429e-01, 2.9992310798405786e+01
-1.6587596808068563e+00, 2.9954106835646588e+01
-3.9937907650278048e+00, 2.9732972191242141e+01
-6.3103727690685174e+00, 2.9328811696272293e+01
-8.5928820402194823e+00, 2.8743040518408513e+01
-1.0825784914685380e+01, 2.7978605772642972e+01
-1.2993820881726364e+01, 2.7039981858233780e+01
-1.5082185502814655e+01, 2.5933138654213984e+01
-1.7076708191360357e+01, 2.4665482710604433e+01
-1.8964020039236875e+01, 2.3245772603882671e+01
-2.0731707203748098e+01, 2.1684010616536309e+01
-2.2368445924646785e+01, 1.9991313786646252e+01
-2.3864115988674801e+01, 1.8179768097505413e+01
-2.5209890347332458e+01, 1.6262270096006706e+01
