2.0937027808608342e+01, -2.1205680053739403e+01
2.1404708354918924e+01, -2.0733510562393047e+01
2.1872459798932979e+01, -2.0239454101928260e+01
2.2333228710698613e+01, -1.9729847829003326e+01
2.2780615128134475e+01, -1.9211547943458665e+01
2.3208831229699733e+01, -1.8691980979856428e+01
1.9751086598232533e+01, -2.2314447745555334e+01
2.0207439386226227e+01, -2.1902040851299521e+01
2.0676454559062662e+01, -2.1459828211498266e+01
2.3420890617093836e+01, -1.8425576862126348e+01
2.3821345793180029e+01, -1.7904845282820634e+01
2.4195202441731468e+01, -1.7396326589358786e+01
1.8870467010602454e+01, -2.3063943175479874e+01
1.9325132818115438e+01, -2.2684339125533231e+01
2.4716384591536244e+01, -1.6647532331347783e+01
2.5041122803527195e+01, -1.6154942548293704e+01
1.8120508618399739e+01, -2.3657708414182913e+01
1.8570656955917674e+01, -2.3306022831569237e+01
2.5238066756728113e+01, -1.5845503664539519e+01
2.5536638459031533e+01, -1.5359690628808632e+01
1.7358044833567380e+01, -2.4222681097596624e+01
2.6003834787131591e+01, -1.4554744118793874e+01
1.6417603385520952e+01, -2.4869706453348641e+01
1.6864135246861309e+01, -2.4569105445163650e+01
2.6439041203307479e+01, -1.3748349000873137e+01
2.6673598777317036e+01, -1.3287555390917897e+01
2.7074655364822373e+01, -1.2450021561270292e+01
1.5448928716654349e+01, -2.5482751058465663e+01
1.5894941056652613e+01, -2.5206960324591684e+01
2.6853618690668156e+01, -1.2919874736861718e+01
2.7454357855692088e+01, -1.1588711521631645e+01
1.4449635030930756e+01, -2.6062387601156171e+01
1.4896714311254717e+01, -2.5809453747200060e+01
2.7246454501179368e+01, -1.2069412459401763e+01
2.7811266731326683e+01, -1.0703898486019083e+01
1.3417077466932174e+01, -2.6608683399340546e+01
1.3867333815414142e+01, -2.6376827952804931e+01
2.8143829518316128e+01, -9.7961655786311592e+00
1.2804573672196605e+01, -2.6908788398463606e+01
2.8450416377628837e+01, -8.8664428007825666e+00
2.8601094844376700e+01, -8.3676384782666435e+00
1.1706344844322949e+01, -2.7404406404550954e+01
2.8867173268277899e+01, -7.3977231293974546e+00
1.0570883612966520e+01, -2.7862096468878931e+01
2.9108019373838808e+01, -6.3846071243440310e+00
9.6844706861542207e+00, -2.8182459572028478e+01
2.9316314517730806e+01, -5.3473080234344046e+00
2.9411205890980810e+01, -4.7980170944188520e+00
8.2385592137119428e+00, -2.8638542946214322e+01
8.7815312057415653e+00, -2.8476739800802115e+01
2.9485489035549477e+01, -4.3180940627192879e+00
2.9563947761090731e+01, -3.7433932173228288e+00
6.9806550097879434e+00, -2.8970855279648244e+01
7.5419613437784419e+00, -2.8829825165771499e+01
2.9682957039035152e+01, -2.6385718521188077e+00
5.9997163245991363e+00, -2.9189782527869898e+01
2.9761312934469025e+01, -1.5179764216241078e+00
2.9786479745233635e+01, -8.9756581195288521e-01
3.2999999999999972e+00, -2.9616718251690212e+01
5.0113282544206390e+00, -2.9375612148965434e+01
2.9797505463857711e+01, -3.8557506580432960e-01
2.9798790750663365e+01, 2.6845818702286367e-01
2.9765123108311396e+01, 1.4413349184235251e+00
1.7277018488673510e+00, -2.9616718251690212e+01
2.9684952446704848e+01, 2.6160271858052377e+00
2.9613764742704927e+01, 3.3264001208102956e+00
-1.2484365867675476e-01, -2.9616718251690212e+01
6.1905364350154901e-01, -2.9616718251690216e+01
2.9453584863756227e+01, 4.5306002553204943e+00
-1.2591143719800333e+00, -2.9616718251690209e+01
2.9230461084525651e+01, 5.7982880909826608e+00
2.9065746020184147e+01, 6.5743751254510610e+00
-3.3000000000000078e+00, -2.9616718251690212e+01
2.8765168051864045e+01, 7.7849281915776336e+00
2.8389452825252327e+01, 9.0597443828605186e+00
2.8107757366501474e+01, 9.8991906651949133e+00
-6.9021180957151484e+00, -2.8989666534694763e+01
-6.0356446418805314e+00, -2.9182374710721174e+01
2.7664174584046972e+01, 1.1078512742393256e+01
2.7301873039532172e+01, 1.1943522450821048e+01
-8.8688031215992904e+00, -2.8449680686965728e+01
-7.9685393363330252e+00, -2.8714846000724314e+01
2.6710844855105218e+01, 1.3212523117349658e+01
-1.0397192731761836e+01, -2.7927376949842586e+01
-9.4628386938068765e+00, -2.8257648236450809e+01
2.6069999629218742e+01, 1.4435896900869533e+01
2.5542397213609711e+01, 1.5350112200963965e+01
-1.1897311839264940e+01, -2.7322041852674307e+01
2.4791797936335616e+01, 1.6535016029139648e+01
2.4146027280004578e+01, 1.7464517359299535e+01
