-1.2417944538051639e+01, -8.4139558740151159e+00
-1.2038572628639132e+01, -8.9483388997612661e+00
-1.1631586012832006e+01, -9.4713360634121102e+00
-1.1198908829961828e+01, -9.9792004197832895e+00
-1.0742836015055385e+01, -1.0468594669468722e+01
-1.0266041362099088e+01, -1.0936562291308485e+01
-9.7715928060625394e+00, -1.1380508513792643e+01
-9.2629770768074895e+00, -1.1798188660745298e+01
-1.3256420604266555e+01, -7.0190677987021273e+00
-1.2937683692201126e+01, -7.5905428449191339e+00
-1.2588522852831964e+01, -8.1565367885964513e+00
-8.3289405379341641e+00, -1.2475125230455882e+01
-7.7763439141894004e+00, -1.2826865374215535e+01
-1.3952041864959211e+01, -5.5082236518160252e+00
-1.3699199627524504e+01, -6.1099860527854331e+00
-7.3180933573789577e+00, -1.3093720235772794e+01
-6.7328986580928145e+00, -1.3404032067249465e+01
-1.4303954290193788e+01, -4.5162918045722833e+00
-1.4088843001758523e+01, -5.1482524094880890e+00
-5.6161238640337912e+00, -1.3908959441447449e+01
-4.9969871982472718e+00, -1.4143200448998554e+01
-1.4677984881838645e+01, -3.0914009459331107e+00
-1.4519548734891764e+01, -3.7659931671609548e+00
-4.5577707266681742e+00, -1.4290791650679351e+01
-3.8930047835253014e+00, -1.4486010967669777e+01
-1.4919493759194248e+01, -1.5520006344598782e+00
-1.4826984007932028e+01, -2.2716833468879321e+00
-2.7130666661588823e+00, -1.4752602118439226e+01
-1.4999679841218631e+01, 9.8003372081849824e-02
-1.4985048697319090e+01, -6.6956369299376761e-01
-1.4636886579306145e+00, -1.4928416376583462e+01
-6.9794495101214438e-01, -1.4983753630027312e+01
-1.4885653423449394e+01, 1.8486000532698479e+00
-1.4964502498276234e+01, 1.0313413494495216e+00
-1.5507660356735378e-01, -1.4999198353479629e+01
6.6233783427002679e-01, -1.4985369818369332e+01
-1.4541668179437609e+01, 3.6796584840351252e+00
-1.4733684263062715e+01, 2.8139914776662072e+00
2.0643648608965024e+00, -1.4857267505200806e+01
-1.3932796074980223e+01, 5.5567250726498711e+00
-1.4261087636109652e+01, 4.6498795076002128e+00
3.4856966060498840e+00, -1.4589376928798993e+01
4.4049061701432821e+00, -1.4338647133960498e+01
-1.3193112158379375e+01, 7.1373518602085424e+00
-1.3661646024007259e+01, 6.1934988427161759e+00
5.7730348097459467e+00, -1.3844568215927195e+01
6.7447662634692644e+00, -1.3398064339715901e+01
-1.2036289804691872e+01, 8.9514092598579449e+00
-1.2683809365124880e+01, 8.0075576794157666e+00
8.1496662624745273e+00, -1.2592971841876105e+01
-9.8994683775051300e+00, 1.1269451000061000e+01
-1.0840024171205233e+01, 1.0367925345395111e+01
9.3992137004346255e+00, -1.1689943618921440e+01
1.0358916983341649e+01, -1.0848633044408679e+01
-7.0891560586446181e+00, 1.3219072069407231e+01
-8.3542462167819220e+00, 1.2458192892606251e+01
1.1444433514976128e+01, -9.6966458902700570e+00
1.2311251209898174e+01, -8.5693111535747573e+00
1.3818075875928370e+01, -5.8361613314820548e+00
1.4370933152539232e+01, -4.2984043929403333e+00
-3.3507688576451775e+00, 1.4620955784853303e+01
-4.9296382500312976e+00, 1.4166815687508198e+01
-6.3621620863063937e+00, 1.3583920405669545e+01
1.4731121215328024e+01, -2.8273782448255242e+00
1.4959084308805476e+01, -1.1071570087615301e+00
1.4982731578573603e+01, 7.1955155785625879e-01
1.4768558140435678e+01, 2.6248219849298451e+00
4.0684382801989454e+00, 1.4437721771810530e+01
2.1652048228368037e+00, 1.4842906995436042e+01
3.1470620341206701e-01, 1.4996698303477800e+01
-1.4492307549792109e+00, 1.4929826864998212e+01
1.4496093703436856e+01, 3.8552908244616724e+00
1.3886418899053016e+01, 5.6716285280352468e+00
1.3025825926796646e+01, 7.4382698878699154e+00
1.1921213859052097e+01, 9.1041012805627446e+00
1.0594011889244257e+01, 1.0619176620178767e+01
9.0791906084978340e+00, 1.1940196727632452e+01
7.4218578882336512e+00, 1.3035184137052456e+01
5.6722123871067254e+00, 1.3886180419235268e+01
