1.9480200848223596e+01, -1.6578389418169088e+01, 7.9899999999999999e-02
1.9474823983886804e+01, -1.6558283461684660e+01, 7.9899999999999999e-02
1.9479610090408983e+01, -1.6537866150290878e+01, 7.9899999999999999e-02
1.9493874157180745e+01, -1.6521896230117065e+01, 7.9899999999999999e-02
1.9514731285291621e+01, -1.6514751360908363e+01, 7.9899999999999999e-02
1.9537017225960664e+01, -1.6519212001844728e+01, 7.9899999999999999e-02
1.9555297320431066e+01, -1.6536762763892316e+01, 7.9899999999999999e-02
1.9494402362348385e+01, -1.6593603791400128e+01, 7.9899999999999999e-02
1.9514253474451284e+01, -1.6600364469507412e+01, 7.9899999999999999e-02
1.9535355538619122e+01, -1.6596730623186541e+01, 7.9899999999999999e-02
1.9552467325331385e+01, -1.6582828979234943e+01, 7.9899999999999999e-02
1.9560494236559752e+01, -1.6561565650116499e+01, 7.9899999999999999e-02
1.9463076164720214e+01, -1.6587881785238277e+01, 7.9899999999999999e-02
1.9455068775475603e+01, -1.6558799601189548e+01, 7.9899999999999999e-02
1.9461394001256156e+01, -1.6528965872185530e+01, 7.9899999999999999e-02
1.9481565256645119e+01, -1.6504857734882286e+01, 7.9899999999999999e-02
1.9512180534799000e+01, -1.6493064958945318e+01, 7.9899999999999999e-02
1.9546060984457892e+01, -1.6498605402877299e+01, 7.9899999999999999e-02
1.9575226701065699e+01, -1.6525715727816696e+01, 7.9899999999999999e-02
1.9483495985717873e+01, -1.6610083646015752e+01, 7.9899999999999999e-02
1.9512148281792719e+01, -1.6620529018057937e+01, 7.9899999999999999e-02
1.9543282278548993e+01, -1.6616198189710012e+01, 7.9899999999999999e-02
1.9569506745404336e+01, -1.6596484180506096e+01, 7.9899999999999999e-02
1.9582762085431092e+01, -1.6564815941703994e+01, 7.9899999999999999e-02
1.9438422588195571e+01, -1.6601547485856571e+01, 7.9899999999999999e-02
1.9426532296881220e+01, -1.6560082704769510e+01, 7.9899999999999999e-02
1.9434296542476297e+01, -1.6516960300263367e+01, 7.9899999999999999e-02
1.9461973087865516e+01, -1.6480523088377478e+01, 7.9899999999999999e-02
1.9506361062006903e+01, -1.6460511262237983e+01, 7.9899999999999999e-02
1.9558146746210749e+01, -1.6466139579016890e+01, 7.9899999999999999e-02
1.9606144336230287e+01, -1.6508577802795450e+01, 7.9899999999999999e-02
1.9467285822429176e+01, -1.6633604011053698e+01, 7.9899999999999999e-02
1.9507970118785366e+01, -1.6649870950226564e+01, 7.9899999999999999e-02
1.9553536961523612e+01, -1.6645708689114333e+01, 7.9899999999999999e-02
1.9594029995179628e+01, -1.6618670204335295e+01, 7.9899999999999999e-02
1.9616699143521835e+01, -1.6571770899951723e+01, 7.9899999999999999e-02
1.9403503404875906e+01, -1.6620903505240001e+01, 7.9899999999999999e-02
1.9385955037392186e+01, -1.6562988724180329e+01, 7.9899999999999999e-02
1.9394244429073829e+01, -1.6501693578897946e+01, 7.9899999999999999e-02
1.9430362540142379e+01, -1.6446765462941975e+01, 7.9899999999999999e-02
1.9493212527893018e+01, -1.6411928908974957e+01, 7.9899999999999999e-02
1.9572598325815335e+01, -1.6413993964329691e+01, 7.9899999999999999e-02
1.9655117160024886e+01, -1.6481431723290900e+01, 7.9899999999999999e-02
1.9443318706707409e+01, -1.6666475523042592e+01, 7.9899999999999999e-02
1.9499692646308642e+01, -1.6691927198497783e+01, 7.9899999999999999e-02
1.9565414013313497e+01, -1.6690404769962445e+01, 7.9899999999999999e-02
1.9628262505847761e+01, -1.6655565518553686e+01, 7.9899999999999999e-02
1.9668579303211288e+01, -1.6587148231149630e+01, 7.9899999999999999e-02
1.9355168220922604e+01, -1.6647696135208950e+01, 7.9899999999999999e-02
1.9329576259128878e+01, -1.6569109185428104e+01, 7.9899999999999999e-02
1.9335844111779952e+01, -1.6484195225303875e+01, 7.9899999999999999e-02
1.9379030009136255e+01, -1.6402334874687941e+01, 7.9899999999999999e-02
1.9463934107877378e+01, -1.6340805950488097e+01, 7.9899999999999999e-02
1.9584708132929588e+01, -1.6328639235528495e+01, 7.9899999999999999e-02
1.9706212273957348e+01, -1.6396351149775494e+01, 7.9899999999999999e-02
1.9735304495516186e+01, -1.6436983157416194e+01, 7.9899999999999999e-02
1.9408252060502974e+01, -1.6711044088291224e+01, 7.9899999999999999e-02
1.9483584638588610e+01, -1.6750726191055652e+01, 7.9899999999999999e-02
1.9575891192031449e+01, -1.6757481849790103e+01, 7.9899999999999999e-02
1.9673062996592961e+01, -1.6718084452737866e+01, 7.9899999999999999e-02
1.9747381438545080e+01, -1.6622109647366717e+01, 7.9899999999999999e-02
1.9754345863595528e+01, -1.6483186444115415e+01, 7.9899999999999999e-02
1.9290349290933634e+01, -1.6683625854807321e+01, 7.9899999999999999e-02
1.9253817188497219e+01, -1.6581112881202380e+01, 7.9899999999999999e-02
1.9252896570730520e+01, -1.6467961181086334e+01, 7.9899999999999999e-02
1.9296538856995905e+01, -1.6349403162675454e+01, 7.9899999999999999e-02
1.9400653444473633e+01, -1.6241895925344174e+01, 7.9899999999999999e-02
1.9577251935405311e+01, -1.6188232725513512e+01, 7.9899999999999999e-02
1.9793136121835008e+01, -1.6263346885912593e+01, 7.9899999999999999e-02
1.9874009867530152e+01, -1.6360097514223728e+01, 7.9899999999999999e-02
1.9357926158186640e+01, -1.6768930434274203e+01, 7.9899999999999999e-02
1.9453396388957344e+01, -1.6829672428090774e+01, 7.9899999999999999e-02
1.9577066178981980e+01, -1.6855487848196738e+01, 7.9899999999999999e-02
1.9723409812515950e+01, -1.6824163826610473e+01, 7.9899999999999999e-02
1.9862501729345212e+01, -1.6702836975962430e+01, 7.9899999999999999e-02
1.9913202497856794e+01, -1.6479952362058270e+01, 7.9899999999999999e-02
1.9207022504262039e+01, -1.6729814646887860e+01, 7.9899999999999999e-02
1.9156674545782483e+01, -1.6602847886869863e+01, 7.9899999999999999e-02
1.9140387347651149e+01, -1.6460374118244772e+01, 7.9899999999999999e-02
1.9169325679308479e+01, -1.6298201124575581e+01, 7.9899999999999999e-02
1.9272303824462899e+01, -1.6120741433938210e+01, 7.9899999999999999e-02
1.9499550244598311e+01, -1.5968205370503039e+01, 7.9899999999999999e-02
1.9907490848932866e+01, -1.5954307962750811e+01, 7.9899999999999999e-02
2.0108549511325215e+01, -1.6230090066743614e+01, 7.9899999999999999e-02
1.9288016070257321e+01, -1.6839794269272623e+01, 7.9899999999999999e-02
1.9400209778441887e+01, -1.6929106191281964e+01, 7.9899999999999999e-02
1.9553075256391022e+01, -1.6990503687697693e+01, 7.9899999999999999e-02
1.9758139712092884e+01, -1.6997212576447374e+01, 7.9899999999999999e-02
2.0007919886042064e+01, -1.6885328480997767e+01, 7.9899999999999999e-02
2.0235881141127660e+01, -1.6546739732237750e+01, 7.9899999999999999e-02
1.9105535631177759e+01, -1.6786069739242116e+01, 7.9899999999999999e-02
1.9039684646524105e+01, -1.6638678920835854e+01, 7.9899999999999999e-02
1.8998527371446080e+01, -1.6472752417701237e+01, 7.9899999999999999e-02
1.8989524143290236e+01, -1.6271467046732724e+01, 7.9899999999999999e-02
1.9042594686950267e+01, -1.6013761815541596e+01, 7.9899999999999999e-02
1.9240830599860214e+01, -1.5688600743534982e+01, 7.9899999999999999e-02
1.9598580474530099e+01, -1.5707793406910827e+01, 7.9899999999999999e-02
